scene,split,views,selection,iterations,resolution,status,runtime_sec,train_psnr,train_l1,initial_points,model_path,run_report
tandt/truck,8views_random,8,random,3000,4,success,62.12852479999992,39.459468841552734,0.006801556516438723,30231,results\method_outputs\tandt\truck\3dgs_sparse\8views_random,results\method_outputs\tandt\truck\3dgs_sparse\8views_random\run_report.json
tandt/truck,8views_random_seed0,8,random_seed0,3000,4,success,65.62915760000033,38.78510284423828,0.0076940486207604415,30000,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed0,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed0\run_report.json
tandt/truck,8views_random_seed1,8,random_seed1,3000,4,success,63.41860630000156,40.94747543334961,0.00577970826998353,28201,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed1,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed1\run_report.json
tandt/truck,8views_random_seed2,8,random_seed2,3000,4,success,69.0816754999978,39.84523010253906,0.006802743393927813,29884,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed2,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed2\run_report.json
tandt/truck,8views_random_seed3,8,random_seed3,3000,4,success,57.354579699996975,39.534584808349614,0.006228014174848796,26761,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed3,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed3\run_report.json
tandt/truck,8views_random_seed4,8,random_seed4,3000,4,success,57.67879560000438,39.03425216674805,0.007110921666026115,26715,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed4,results\method_outputs\tandt\truck\3dgs_sparse\8views_random_seed4\run_report.json
tandt/truck,8views_uniform,8,uniform,3000,4,success,56.63098420000006,38.85048751831055,0.007113894633948803,26069,results\method_outputs\tandt\truck\3dgs_sparse\8views_uniform,results\method_outputs\tandt\truck\3dgs_sparse\8views_uniform\run_report.json
tandt/truck,12views_quality,12,quality,3000,4,success,68.50423879999971,35.41053771972656,0.009429036267101766,18892,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality\run_report.json
tandt/truck,12views_quality_diverse,12,quality_diverse,3000,4,success,77.26055799999995,38.87244110107422,0.006732894480228424,39141,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality_diverse,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality_diverse\run_report.json
tandt/truck,12views_quality_image_diverse,12,quality_image_diverse,3000,4,success,106.51968540000234,36.54478454589844,0.008205442503094674,29588,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality_image_diverse,results\method_outputs\tandt\truck\3dgs_sparse\12views_quality_image_diverse\run_report.json
tandt/truck,12views_random,12,random,3000,4,success,69.04566289999957,37.62570037841797,0.007787584699690342,39341,results\method_outputs\tandt\truck\3dgs_sparse\12views_random,results\method_outputs\tandt\truck\3dgs_sparse\12views_random\run_report.json
tandt/truck,12views_random_seed0,12,random_seed0,3000,4,success,73.89397319999989,37.40257263183594,0.007952094729989768,39068,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed0,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed0\run_report.json
tandt/truck,12views_random_seed1,12,random_seed1,3000,4,success,70.19437769999786,37.360233306884766,0.007616796158254147,37971,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed1,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed1\run_report.json
tandt/truck,12views_random_seed2,12,random_seed2,3000,4,success,51.18815310000355,37.64716033935547,0.007334753125905991,37991,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed2,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed2\run_report.json
tandt/truck,12views_random_seed3,12,random_seed3,3000,4,success,46.32213310000225,37.70622253417969,0.007134601846337319,38331,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed3,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed3\run_report.json
tandt/truck,12views_random_seed4,12,random_seed4,3000,4,success,59.4607868000021,38.88065643310547,0.006536668911576272,42158,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed4,results\method_outputs\tandt\truck\3dgs_sparse\12views_random_seed4\run_report.json
tandt/truck,12views_uniform,12,uniform,3000,4,success,74.00164949999998,38.69442825317383,0.0067710069008171565,40329,results\method_outputs\tandt\truck\3dgs_sparse\12views_uniform,results\method_outputs\tandt\truck\3dgs_sparse\12views_uniform\run_report.json
tandt/truck,20views_quality,20,quality,3000,4,success,65.56431580000026,32.25604019165039,0.014363197982311249,27489,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality\run_report.json
tandt/truck,20views_quality_diverse,20,quality_diverse,3000,4,success,69.28570080000009,33.919637298583986,0.011137450672686101,45512,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality_diverse,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality_diverse\run_report.json
tandt/truck,20views_quality_image_diverse,20,quality_image_diverse,3000,4,success,112.80005230000097,32.3203842163086,0.013339436240494253,38205,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality_image_diverse,results\method_outputs\tandt\truck\3dgs_sparse\20views_quality_image_diverse\run_report.json
tandt/truck,20views_random,20,random,3000,4,success,80.82092379999995,33.97967376708984,0.011841294541954995,54623,results\method_outputs\tandt\truck\3dgs_sparse\20views_random,results\method_outputs\tandt\truck\3dgs_sparse\20views_random\run_report.json
tandt/truck,20views_random_seed0,20,random_seed0,3000,4,success,85.6331618999975,33.345340728759766,0.011163531988859178,55287,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed0,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed0\run_report.json
tandt/truck,20views_random_seed1,20,random_seed1,3000,4,success,86.6032103999969,33.06868286132813,0.012546053156256676,55677,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed1,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed1\run_report.json
tandt/truck,20views_random_seed2,20,random_seed2,3000,4,success,77.77450859999954,33.753430175781254,0.011395794712007046,55336,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed2,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed2\run_report.json
tandt/truck,20views_random_seed3,20,random_seed3,3000,4,success,69.41033479999896,33.634209442138676,0.01213825959712267,52972,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed3,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed3\run_report.json
tandt/truck,20views_random_seed4,20,random_seed4,3000,4,success,59.83344500000385,33.280940246582034,0.01313923392444849,49228,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed4,results\method_outputs\tandt\truck\3dgs_sparse\20views_random_seed4\run_report.json
tandt/truck,20views_uniform,20,uniform,3000,4,success,76.66585309999982,32.055642700195314,0.013439235836267473,58151,results\method_outputs\tandt\truck\3dgs_sparse\20views_uniform,results\method_outputs\tandt\truck\3dgs_sparse\20views_uniform\run_report.json
